abstract_id,category,abstract,sentence_id
24262620,conclusions,"New ischemic lesions seen on DW-MRI were present in both groups in > @ % , but the number of lesions per patient was greater in the ANGIOGUARD group .",13
24841733,results,"Average preinjection grade was @ ( standard deviation , @ ; range , @-@ ) , and average postinjection grade was @ ( standard deviation , @ ; range , @-@ ; p < @ ) .",11
24850114,objective,The primary objective was to assess the effectiveness of thoracic interlaminar epidural injections in providing effective pain relief and improving function in patients with chronic mid and/or upper back pain .,8
25473945,methods,"Patient wait times for diagnosis and/or treatment , referral accuracy , and visual outcome .",8
25059544,conclusions,"The recruitment , reach , relevance and feasibility are sufficient to allow for analysis and generalization of the effects of the care program , but the degree of implementation should be taken into account in further analysis .",10
26121894,methods,"Ninety consented patients , without features of difficult airway , who required general anesthesia and tracheal intubation were recruited .",3
24925006,methods,The primary outcome will be the presence of MRSA in sputum respiratory tract cultures @month after the conclusion of treatment .,7
25332474,results,"Both the control and dairy diets similarly reduced interleukin-@ concentrations compared with diet-specific baseline values ( -@ % and -@ % , respectively ; P < @ for both , P = @ for between-diet comparison ) .",7
24562510,methods,"A prospective , randomized , double-blinded study conducted between July @ and October @ , at the Pediatric Day Care Unit ( DCU ) , King Abdulaziz Medical City , Riyadh , Saudi Arabia .",1
24483776,methods,"All patients had an initial self-care training session followed by @ calls ( median ) to reinforce educational material ; patients were also given digital scales , instructed to weigh daily , record weights in a diary , and mail diaries back monthly .",3
25335330,results,"The effective rate of stroke was @ % and the effective rate of SHS was @ % in the treatment group , higher than those of the control group ( P < @ ) .",8
24487961,objective,Survivin is a member of the inhibitor-of-apoptosis family .,0
24607075,results,Significant improvement was reported by the subjects of the intervention group in various lifestyle parameters .,9
24716651,results,"In the computer-assisted group , the amount of bone harvested equaled the defect size , whereas the transplant size in the conventional group exceeded the defect site by @ mm ( P < @ ) on average .",7
25475110,background,The value of aspirin in primary prevention of cancer and cardiovascular disease ( CVD ) remains unclear .,0
25118597,methods,Bone mineral density was measured by dual energy X-ray absorptiometry .,5
24349392,methods,Participants ( N = @ ) were randomized to one of two @-month treatments : @ ) static intervention ( SI ) or @ ) adaptive intervention ( AI ) .,5
24697877,conclusions,"During , atorvastatin and placebo treatment , inhibition of nitric oxide synthesis induced the same response in brachial and central blood pressure , GFR , renal tubular function and vasoactive hormones .",7
25461825,methods,Medical research institute and rehabilitation hospital .,2
25144794,methods,We analyzed independent determinants of baseline symptom resolution by Cox regression .,4
24872027,results,The nicotine mouth spray plus nicotine patch showed significant improvements in prolonged abstinence for all measures to @ months ( @ consecutive days at each visit for @ months : @ % vs. @ % ; p = @ ) for the combination versus placebo and nicotine patch .,8
24697769,methods,"Data were collected prior to intubation ( baseline ) , at intubation , and @ , @ , @ , @ , @ , and @ seconds thereafter .",7
24710641,objective,"The objective of this study was to evaluate and compare the effects of gliclazide-modified release ( gliclazide-MR ) , metformine ( MET ) and pioglitazone ( PIO ) monotherapies on glycemic control and conventional/non-conventional cardiovascular risk factors in patients with newly diagnosed type @ diabetes mellitus ( T@DM ) .",0
25002083,background,Their efficacy is limited by side effects and the gastrointestinal manifestations of migraine .,1
24567281,methods,"A prospective , dual-institution , single-arm , phase II ( http://ClinicalTrials.gov: NCT@ ) evaluation of esophageal cancer patients undergoing NAT prior to resection .",1
24962230,results,"Intrarater reliability ( number matched/number inspected ) was very high , ranging from@ @ to @ .",10
24415784,conclusions,Statins may hold promise as a means of attenuating CVD risk in HIV-infected individuals by decreasing Lp-PLA@ levels .,12
25054399,conclusions,The present evidence illustrates the lack of superiority of steroids compared with local anesthetic at @-year follow-up .,17
25523344,methods,The pigs were weaned from the ECC .,9
25137864,results,"Participants made less mistakes ( M ) overtime : M ( T@ ) = @ and M ( T@ ) = @ for the intervention group , and M ( T@ ) = @ and M ( T@ ) = @ for the control .",9
25310749,results,"Comparison between the @ treatment groups demonstrated that the video group had significantly greater improvement in knowledge scores ( @ @ ) as compared with the pamphlet group ( @ @ , p < @ ) .",5
24768290,objective,Determine the efficacy of intravenous lidocaine when compared to ketorolac for the treatment of acute radicular low back pain .,1
24955613,results,Average decrease in total cholesterol was significantly higher in the RB+PS group than in the RB group ( difference @ @ g/dL vs @ @ g/dL ; p = @ ) .,8
26456905,results,"Of the @ patients receiving grazoprevir and elbasvir , six were excluded from the primary efficacy analysis for non-virological reasons ( death , lost-to-follow-up -LSB- n = @ -RSB- , non-compliance , patient withdrawal , and withdrawal by physician for violent behaviour ) .",13
25803648,results,Rewarming took a median of @ hours ( @-@hr ) and was performed without compromise in the cerebral perfusion pressure .,8
26156737,methods,"Pregnant women ( n = @ ) were randomly allocated to receive @ , @ , or @ g vitamin D/d from @ to @ wk of gestation until @ wk postpartum , with no infant supplementation .",3
24318654,methods,The Pittsburgh Sleep Quality Index ( PSQI ) and Fatigue Symptom Inventory were completed prior to randomization and @ and @months after the baseline assignment .,5
24714829,methods,"The random treatment groups available for testing ( a total of @ children ) were as follows : ( @ ) glutamine alone , n = @ ; ( @ ) glutamine plus vitamin A plus zinc , n = @ ; and a placebo ( zinc plus vitamin A vehicle ) plus glycine ( isonitrogenous to glutamine ) control treatment , n = @ .",3
24737184,objective,"Delayed hair re-growth , pruritus and urinary retention are known complications after epidural anaesthesia in dogs .",0
24408116,objective,The long-term benefits and ultimate role of mineralocorticoid receptor blockers in diabetic nephropathy remain unknown .,2
24433978,background,"The aims of this study were ( @ ) to investigate the relationship between peak subepicardial and subendocardial twist and infarct transmurality , as assessed using contrast-enhanced magnetic resonance imaging , and ( @ ) to evaluate the association between peak subepicardial and subendocardial twist and LV remodeling @ months after AMI .",1
24565295,objective,"The aim of this study was to evaluate the intensity of nausea and pain , the number of vomiting episodes , and morphine consumption in postoperative ( PO ) obese patients undergoing laparoscopic sleeve gastrectomy ( LSG ) .",2
24657803,conclusions,POAF is not limited to the first week after cardiac surgery but also occurs frequently in the postoperative month .,9
24989920,objective,To evaluate the value of angiography in clarifying the origin of the feeding arteries of primary retroperitoneal tumors and to explore the application of embolization therapy in the treating of primary retroperitoneal tumor .,0
25219475,methods,Fifty-four patients diagnosed with unilateral painful calcific tendinitis were randomly allocated to a US needling or ESWT group .,1
24607797,methods,One hundred sixty-eight women with primary infertility who underwent HSG for evaluation of infertility .,3
24920862,results,"Of @ EEGs , @ ( @ % ) were abnormal , predominantly because of IEDs .",5
25051389,objective,The purpose of this study was to evaluate the effect of a @-month multicomponent PA and FMS intervention on children attending primary schools in low-income communities .,2
25961184,results,"Respective changes from baseline of the frontal cognition composite were @ ( @ to @ ; P = @ vs controls ) , @ ( -@ to @ ) , and -@ ( -@ to -@ ) .",11
25413133,methods,"@ patients with PH ( mean pulmonary arterial pressure @ mmHg , @ arterial , @ chronic thromboembolic ) and @ controls underwent right heart catheterisation with monitoring of CTO at rest , during maximal bicycle exercise and during inhalation of oxygen and NO .",2
26158927,methods,"Morphologic PCO evaluation was performed comparing digital photographs in retroillumination using the Evaluation of Posterior Capsule Opacification ( EPCO ) system , grading the density of the opacification from @ to @ ( @ = none , @ = minimal , @ = mild , @ = moderate , and @ = severe ) .",2
24521106,methods,"Among patients with intermediate-thickness melanomas , the @-year melanoma-specific survival rate was @ @ % among those with metastasis versus @ @ % for those without metastasis ( hazard ratio for death from melanoma , @ ; P < @ ) ; among patients with thick melanomas , the respective rates were @ @ % and @ @ % ( hazard ratio , @ ; P = @ ) .",4
25301965,objective,This study aimed to examine : ( @ ) the quality of motor patterns of children with DCD participating in AVG by comparing them with children with typical development ( TD ) and ( @ ) whether differences existed in the motor patterns utilized with @ AVG types : Sony PlayStation @ Move and Microsoft Xbox @ Kinect .,1
25106783,results,A heterogeneity of response was detected between pre-implantation galectin-@ and randomization group ( CRT-D or ICD-only ) on the primary MADIT-CRT trial end point of nonfatal HF event or death ( P = @ ) .,3
24297971,background,"In this partially randomised intervention study , we assessed the effect of social networks on the improvement of type @ diabetes management in a largely African-American population in Baltimore .",0
25452071,conclusions,Tobacco use trajectories among treated smokers with PTSD vary distinctly .,7
25010443,background,International guidelines vary regarding diagnostic and therapeutic advice .,1
25627664,methods,@ women were randomised to incentives and @ to control .,4
24248551,conclusions,"Other considerations include specific insurance plans , which may pay for casts but not orthoses .",13
24520783,methods,"Eighty-six SAP patients from Department of General Surgery and Department of Digestive Diseases , Qingyang People 's Hospital , Gansu Province , who were in line with diagnosis standard of SAP , were assigned to the treatment group ( @ cases ) and the control group ( @ cases ) from March @ to May @ .",1
25726404,conclusions,"There is a significant benefit of improved readability and audiovisual slide supplementation with the addition of `` chunking '' over traditional informed consent methods in terms of patient improvement in overall comprehension , treatment recall , and treatment comprehension .",14
25315167,conclusions,These simple interventions can be easily implemented and could have an important impact on the mental wellbeing of new mothers .,11
24620839,results,@ % of clinicians assessed submitted data for patients who fitted the eligibility criteria for the trial .,6
24588854,results,"There was no significant difference in National Institutes of Health Stroke Scale score change from baseline to Day @ between placebo and active treatment , whether active cohorts were analyzed together or separately , and no exploratory secondary measure of neurological recovery showed a significant difference between groups .",9
25460343,methods,Then participants will be randomised to either the Wii-Fit group or usual rehabilitative care group .,6
24815121,conclusions,TPB education programs enhanced the ICU nurses ' attitudes and behavioral intentions on advocating organ donation .,10
25675570,objective,To compare the efficacy between elongated needle therapy and regular needle therapy at Tiantu ( CV @ ) on the basis of xingnao kaiqiao ( activiting brain and regaining consciousness ) acupuncture therapy so as to explore the effective therapeutic method in treatment of dysphagia induced by bulbar palsy .,0
24739993,results,Blood specimens were obtained from @ controls without IIH to investigate vitamin A metabolism and genetic markers of potential risk factors for IIH .,8
24876164,results,"Lesion complete clearance rates were @ % and @ % after @ month , @ % and @ % after @ months , @ % and @ % after @ months , and @ % and @ % after @ months in the PD@ and Wa@L group , respectively .",8
25456571,background,Available treatment options for cocaine dependence are rare .,1
24910149,objective,The aim was to compare real-time language/cognitive processing in picture naming in adults who stutter ( AWS ) versus typically-fluent adults ( TFA ) .,0
24345317,methods,All patients had a baseline intraocular pressure ( IOP ) @ mm Hg without a history of intraocular surgery in the past @ months .,3
24421289,results,"All Alcohol OPRM@ DAT@ interactions remained significant when analyses were restricted to a subsample of Caucasian participants ( n = @ ) ; however , @-way interactions did not reach statistical significance in this subsample .",9
24460645,conclusions,"Elevated baseline D-dimer concentrations may identify acutely ill , hospitalized medical patients at high risk of VTE for whom extended anticoagulant prophylaxis may provide greater benefit than for those with low D-dimer concentrations .",10
24832687,results,Concordance improved in the intervention group only .,11
24456143,conclusions,The results were more pronounced in the post-fatigue laser group .,12
24506910,methods,This study is a pragmatic randomized controlled trial .,3
24335363,results,"Similarly , overall survival was significantly higher in the UFT/PSK group than in the UFT group in patients with a preoperative Lym of < @ % , whereas no intergroup difference was found among patients with a preoperative Lym of @ % .",6
25951307,results,"When both groups were compared post irrigation , a statistically significant difference was observed in favor of MTAD .",7
25052847,methods,"It was assessed the pain score on the Visual Analog Scale ( VAS @-@ mm ) , the score on Fibromyalgia Impact Questionnaire ( FIQ ) , heat pain threshold ( HPT ) , sleep quality and BDNF serum .",6
24825868,results,"Of @ children initially randomized , @ continued to participate for all @ years .",3
25171663,methods,Sixty wrists were included and randomized to receive low dose ( @ mg ) or high dose ( @ mg ) .,2
24885396,background,"Thus , prospective , multiple-center , randomized trials containing more subjects are needed .",5
24344708,methods,Wijmas Delivery Expectancy/Experience Questionnaire ( W-DEQ ) was used to measure the childbirth experience @weeks postpartum .,3
25649150,methods,"In a longitudinal study , @ young adults , aged @ to @ years , were randomized into two intervention groups .",3
24912842,methods,Women were randomized to treatment with hysterectomy or a levonorgestrel-releasing intrauterine system .,4
25179916,conclusions,The serum exposure of total and free RCT-@ is linearly correlated to the weight-normalized doses of RCT-@ in dose groups receiving @-@mg RCT-@ .,13
25184863,results,"The median progression-free survival was @ months with continuous lenalidomide-dexamethasone , @ months with @ cycles of lenalidomide-dexamethasone , and @ months with MPT ( hazard ratio for the risk of progression or death , @ for continuous lenalidomide-dexamethasone vs. MPT and @ for continuous lenalidomide-dexamethasone vs. @ cycles of lenalidomide-dexamethasone ; P < @ for both comparisons ) .",4
25300273,results,Only LPCaC@ :@ at age @ months was predictive of overweight/obesity at age @ years ( OR @ ; @ % CI @-@ @ ) .,8
24296848,methods,Patients were treated with blinded fenofibrate or placebo on a background of simvastatin therapy .,4
24622029,objective,Cochlear implants ( CIs ) are typically activated @ to @ weeks after the surgery .,0
25957542,methods,Sixty soccer players who routinely trained at a sports school participated in a double-blind placebo-controlled trial and were randomly allocated to the treatment group or the placebo group .,3
25014686,background,"Niacin lowers the LDL cholesterol level and raises the high-density lipoprotein ( HDL ) cholesterol level , but its clinical efficacy and safety are uncertain .",1
25343850,objective,Large preloads of protein and fat have been shown to lower glucose after a carbohydrate-rich meal in people with type @ diabetes but add a considerable energy burden .,0
25636808,methods,"Randomized , controlled , parallel clinical trial .",2
25153936,objective,"This experimental study examined whether listening to self-chosen music after stress exposure improves mood , decreases subjective arousal and rumination , and facilitates cardiovascular recovery .",0
25103148,results,There was no recurrence of AGWs in patients with complete clearance at the @-month follow-up and no serious adverse events .,12
25855898,results,"In septic mice , transient inhibition of angiopoietin-@ expression by liposomal siRNA in vivo improved absolute survival by @ % .",10
24794368,results,"The proportion of participants with improved bile drainage was not statistically significantly improved by steroids at @ months posthepatoportoenterostomy ( @ % -LSB- @/@ -RSB- of steroids group vs @ % -LSB- @/@ -RSB- of placebo group ; adjusted relative risk , @ -LSB- @ % CI , @ to @ -RSB- ; P = @ ) .",7
24533064,results,"In addition , vaccine virus was not detected among placebo recipients demonstrating the absence of person-to-person transmission .",5
24852424,results,Reflective opinion of effect and guess on treatment at follow-up visits ( both p < @ ) confirmed a high efficacy .,7
24395288,methods,The primary outcome was change in LS-BMD assessed by quantitative computerized tomography ( QCT ) at @ months .,2
25487196,background,"We therefore investigated the effects of wood smoke exposure on vascular vasomotor and fibrinolytic function , and thrombus formation in healthy fire fighters .",1
24683583,methods,"The results were analyzed clinically , radiographic bone density was measured in Hounsfield units ( HU ) , and specimens were analyzed histomorphometrically .",5
24344689,methods,For the Dharmarajan classification only inter-observer agreement was calculated .,7
24634205,results,"In total , @ patients were enrolled .",3
24887229,conclusions,The considerable percentages of occasional and rare donors in comparison with the low proportion of active donors in the Greek donor pool indicates that `` need '' is a more important motivation for blood donation than altruism in Greece .,7
25286702,objective,"The clinical data of all the patients were collected and compared between the two groups , including pre-operative and post-operative international prostate symptom score ( IPSS ) , postvoid residual urine ( PVR ) , urine flow rate ( Qmax ) , quality of life ( QOL ) as well as prostate volume ( PV ) , operational time , operative bleeding volume , postoperative recovery , peri-operative complications .",2
24725169,conclusions,Increasing the dose of tamsulosin results in a significant improvement in maximum flow rate without any increase in cardiovascular complications .,16
25306557,methods,This study was designed with a two-sided of @ and powered at @ % for the primary outcome in the eosinophilic population .,10
25304277,methods,"Main outcome parameters were : intraocular pressure ( IOP ) , best-corrected visual acuity ( BCVA ) , number of @-fluorouracil ( @-FU ) injections , and laser suturolyses ( SL ) .",3
25287144,results,"Randomization to serelaxin was associated with lower doses of i.v. loop diuretics and slightly less weight loss , resulting in a neutral effect on diuretic response .",5
25291923,objective,To evaluate the sustainability of dedicated education units ( DEUs ) within an academic-service partnership .,0
24938526,results,Seventy one ( @ % ) of these @ women experienced SCR .,6
25396266,results,Seventy-two individuals were randomized to statin therapy and @ to placebo .,4
24580721,results,There were no other group differences at post treatment or at @-months post-intervention .,6
24395447,methods,Patients were randomized to receive either TAM ( @ mg daily ) for @ years or A ( @ mg/m ( @ ) ) and C ( @ mg/m ( @ ) ) plus TAM ( ACT ) as adjuvant therapy following surgery .,4
25840499,results,Mean number of SABA fills over @ months was @ .,9
26284720,methods,"Of @ participants assessed for eligibility , @ were randomized .",5
25501100,conclusions,"These results demonstrate that BMC transplant is beneficial to the cardiac function with no adverse effects , and therefore a safe and feasible adjunct therapy providing beneficial effects in clinical practice .",7
25262346,background,"Under the traditional medical model , treatment usually emphasizes the management of psychotic symptoms through medication , even though anti-psychotic drugs are associated with severe side effects , which can diminish patients ' physical and psychological well-being .",1
24576304,conclusions,"The significance of these changes , and responses to other dose rates , requires further investigation .",11
24943741,objective,"However , sometimes a study does not require an RCT in order to answer its primary objective ; a case-finding design may be more appropriate .",1
24385117,objective,This phase @ study evaluated the safety and efficacy of topical luliconazole cream @ % in patients with tinea cruris .,1
24368558,results,"The rate of conversion from acute to persisting lesions was lower in the stenting group ( relative risk , @ ; @ % confidence interval , @-@ @ ; P = @ ) , and was only predicted by acute lesion volume .",4
25062806,conclusions,The main results from this pilot study suggest that alcohol brief interventions delivered in the workplace may offer the potential to reduce alcohol-related harm and save public sector resources .,8
25195982,conclusions,The finding suggests a possible indirect community-wide benefit due to the interventional trial .,11
24708604,background,The purpose of this study was to examine the associations between fundamental movement skill competency and objectively measured moderate-to-vigorous physical activity ( MVPA ) throughout the school day among children attending primary schools in low-income communities .,1
24610180,conclusions,"Physicians possessed explicit and implicit racial biases , but those biases did not predict treatment recommendations .",12
24694769,results,"Current smokers had a higher prevalence of MACCE than non-smokers in the DAT group ( @ % vs. @ % , P = @ ) .",4
25661136,results,Seven patients ( @ % ) in the IV group and @ patients ( @ % ) in the oral group showed poor cooperation ( P > @ ) .,7
24577773,methods,Forty-eight gastric cancer patients were prospectively enrolled in the study .,1
25926506,conclusions,This trial was registered at www.trialregister.nl as NTR@ .,11
24949728,background,Initial therapy with prolonged release formula in heart transplantation is not widely accepted .,1
25819853,conclusions,The PIONEER AF-PCI study is the first randomized comparison of VKA vs novel oral anticoagulant therapy in patients with NVAF receiving antiplatelet therapy after PCI to assess the relative risks of bleeding complications .,6
24351527,methods,"Critically injured patients were randomized to standard VTE prophylaxis ( @,@ U low-molecular-weight heparin daily ) or TEG-guided prophylaxis ( up to @,@ U low-molecular-weight heparin daily ) and were followed up for @ days .",6
24324573,results,"More participants in Masiphumelele had HBeAg-negative disease ( @ % vs. @ % , p = @ ) and HBV DNA levels @ IU/ml , ( @ % vs. @ % p < @ ) .",8
24467781,results,"Large secondary effects on anxiety were also observed for CBT participants , d = @ , p = @ .",6
24485216,methods,"A randomized controlled ancillary study of the HORIZON trial was conducted at the Department of Osteoporosis of the University Hospital of Berne , Switzerland .",2
24529119,objective,It is unclear if a modest reduction in dietary salt intake has beneficial effects on vascular function .,0
26200980,background,Its safety in humans is undetermined .,1
25397691,conclusions,"EBL alone and EBL+PP were effective in the primary prophylaxis of bleeding from EVs in cirrhotic patients ( EV eradication , bleeding before EV eradication , mortality , and adverse events were similar in both groups ) .",10
25339342,results,The Patient 's Global Impression of Change showed greater improvement in pain during the diet period ( p < @ ) .,11
24569062,conclusions,The compact plastic neurological wheel is as clinically reliable as the Neurotip mounted Neuropen .,14
25284708,methods,"Participants in both groups will receive a @-week intervention delivered by exercise specialists in the community with disability service staff , after which intervention will continue for @months , delivered by disability service staff only .",5
24523666,background,The reported long-term outcomes of AKI are variable and the effect of differing RRT modalities upon them is not clear .,3
25192562,methods,Sixty participants with a history of neck pain and Neck Disability Index ( NDI ) score > @ % were selected and randomly divided into control and experimental groups .,1
24649993,results,Incidence of signs of nausea was significantly lower in the acepromazine group ( @/@ -LSB- @ % -RSB- ) than in the sham-acupoint group ( @/@ -LSB- @ % -RSB- ) .,8
24947447,methods,Thirteen general practices in North East England were randomized to the intervention or control arm of one of two parallel pilot trials .,4
24911028,methods,"Outcome measures included maximum days of continuous cocaine abstinence ( primary ) , proportion of cocaine use days , and days to first cocaine use during the outpatient treatment phase ( study weeks @-@ ) as assessed by self-report and urine drug screens .",4
24815889,background,"Other reports suggest negative effects on psychomotor functions such as driving , but no clear evidence has been presented yet .",2
25569354,results,"The increased @-m time between heat @ and heat @ was trivial after active recovery ( effect size -LSB- ES -RSB- = @ , P = @ ) and small after passive recovery ( ES = @ , P = @ ) .",6
24712573,conclusions,"DBP levels are stable in Blacks and non-Blacks , and do not change with correction of vitamin D deficiency .",12
25329681,conclusions,"Maintenance therapy with SFC provides further improvements in cough symptoms , pulmonary function and airway inflammation , and discontinuation of the therapy causes worsening of the disease , indicating that stopping or interrupting anti-inflammatory therapy may not be advisable in patients with CVA .",11
24410484,objective,To compare the effect of adding canrenone or hydrochlorothiazide ( HCTZ ) to valsartan/amlodipine combination on urinary albumin excretion ( UAE ) in microalbuminuric type @ diabetic hypertensives .,0
24951981,background,Evidences suggest that nuts consumption can improve energy metabolism .,0
25748415,objective,Estimate the efficacy of amoxicillin for acute uncomplicated lower-respiratory-tract infection ( LRTI ) in primary care and demonstrate the use of randomisation-based efficacy estimators .,0
25122430,results,"Available plasma @ samples were @ of @ ( @ positive of @ mutation status known ; mutation frequency , @ % ) .",6
25008857,results,"At baseline , the SPPB scores did not differ between the @ groups .",5
25786048,conclusions,"Although they need to be confirmed by further studies , these preliminary findings confirm the efficacy of duloxetine , and suggest that acetyl L-carnitine is also efficacious in improving depressive symptoms , pain , and the quality of life of FMS patients .",7
24625922,methods,"Factors analyzed included the overall incidence , Brooker class and volume of HO , radiographic union of the acetabular fracture , and pain .",6
25220877,methods,"To assess the impact of blood sampling velocity , both fast @-sec and slow @-sec sampling procedures were performed in a crossover study design , in which the order of sampling velocities was randomised for each patient .",4
24506498,methods,Subjects were treated to target Hb levels of @-@g / dL and @g/dL increase from baseline .,2
25624390,methods,The primary end point was the need for MV in the first @ hours of life .,3
26009829,conclusions,The beneficial effect of ART on cystatin C concentrations is attenuated by boosted ATV when compared to EFV .,9
24450342,conclusions,There was no distinct advantage to SILC with regard to immediate postoperative pain .,10
25268306,conclusions,The inject-and-resect technique was safe and efficient for OTSC and stent removal in all cases in which it was attempted .,12
25539597,methods,"Participants were recruited to take part in an RCT and received either the complete CYD final report , just the normative feedback sections of the CYD , just the personalized feedback components of the CYD , or were assigned to a no-intervention control group .",4
24470433,results,"The intake of VDRA was not associated with the risk of being hospitalized due to an infection ( odds ratio -LSB- OR -RSB- , @ ; @ % confidence interval -LSB- CI -RSB- , @-@ @ ) .",8
25469044,conclusions,"Boceprevir obtained high SVR response independent of previous response , RVR or baseline fibrosis or cirrhosis .",15
24958315,background,"Some studies have shown transient effects , `` rebound pain '' , or no effectiveness in pain control .",3
24674853,methods,"Between @ and @ , PDs and PABs from the @ intervention parks participated in community engagement , baseline assessment , marketing training , intervention design and implementation , and follow-up assessment .",2
25329822,methods,"After administration of @ ml of the unlabelled study medication containing either fentanyl ( @ g ) or saline , anesthesia was induced with lidocaine @-@ mg and propofol @ mg/kg IV followed by the insertion of an LMA device .",3
25140763,results,"Granulocyte colony-stimulating factor ( G-CSF ) , granulocyte-macrophage colony-stimulating factor ( GM-CSF ) , IL-@ , IL-@ , IL-@ , IL-@p@ , IL-@ , IL-@ , monocyte chemoattractant protein-@ ( MCP-@ ) , and macrophage inflammatory protein-@ beta ( MIP-@ ) changed over the @-week training period but did not differ by group .",6
25338443,results,"There were no significant differences in age , gender , the classification of fracture , preoperative Harris hip score , preoperative Singh index > or = IV level and DPD/Cr value between the two groups ( P > @ ) .",7
24440643,conclusions,Future studies examining the effectiveness of TC as a fall prevention strategy for community-dwelling survivors of stroke are recommended .,13
25099924,conclusions,These relationships require additional study and may be best coupled with exposure-response modeling to propose improved dosing strategies when using SNP for controlled hypotension in the pediatric population .,16
25125506,objective,To evaluate the safety and efficacy of methazolamide as a potential therapy for type @ diabetes .,0
25895909,methods,Secondary end points included the total ocular symptom and medication score ( TOSMS ) and scores for individual symptoms and medication .,5
24400639,methods,"Best corrected visual acuity ( BCVA ) and digital slitlamp photographs were taken a @h , @ week , @ , @ , @ and @ months postoperatively .",3
24966099,methods,"The children were randomly separated into two groups , the HIT and the double HIT groups , according to the type of injection .",2
24639426,results,"Baseline and on-treatment ABCA@-mediated efflux correlated most strongly with pre-@-HDL levels ; in contrast , non-ABCA@-mediated efflux correlated better with apolipoprotein A@ and HDL-C levels .",6
26135078,conclusions,Effective communication between patients and practitioners is at the cornerstone of delivering excellent care and building trusting relationships .,15
25512099,results,"In the subpopulation who remained on the study drug ( n = @ ) , the difference in the adjusted change from randomization was @ ( @ % CI @ , @ ) mL/min/@ @ m ( p = @ ) in favor of everolimus .",7
24788028,results,"However , offering outreach was associated with greater engagement .",7
25014766,methods,"On @ December @ , @ single BP readings in @ participants were available for analysis .",3
24603353,conclusions,Patient-reported outcomes seem to be more relevant and reliable efficacy measures for assessing treatment-related changes in tinnitus than psychoacoustic tests .,12
25495494,methods,"Step count per day and per hour , and pedometer wear time were descriptively analyzed .",3
24506666,results,The lesion CR rates at @months were @ % with MAL-PDT and @ % with DHA ( P < @ ) .,7
24713286,methods,"Body mass index ( BMI ) , waist-to-hip ratio ( WHR ) , lipid profiles , fasting blood glucose ( FBG ) , fasting insulin ( FINS ) and homeostasis model assessment of insulin resistance ( HOMA-IR ) , adipocytokines including leptin , lipocalin @ ( LCN-@ ) and adiponectin ( ADP ) levels were measured before and after the half a year intervention period .",4
25428140,methods,Data are analysed in a multiple regression model with change in severity of IPV as the dependent variable and change in severity of ADHD symptoms as the primary predictor .,10
25109096,methods,This paper describes an analysis of data from a pragmatic cluster randomised controlled trial : Improving maternal and child health nurse care for vulnerable mothers ( MOVE ) .,5
24734991,methods,Data were analysed in mixed models and Bland-Altman as relevant .,9
24852946,conclusions,"In the follow-up examinations , a lower number of dentin caries teeth and surfaces was found in the erythritol group than in the xylitol or control groups .",9
24862255,results,Sodium valproate had safety and tolerability profiles comparable to placebo .,7
25186159,methods,The primary outcome will be the change in glycosylated haemoglobin ( HbA@c ) at @months in those participants whose baseline HbA@c is at or above @ % ( @mmol/mol ) .,9
24890170,results,"The frequency of cardiac death and stent thrombosis was low for both Nano and Partner SES ( @ % vs. @ % , @ % vs. @ % , both P = @ ) .",9
24296479,methods,Clinical and radiographical outcome measures were followed for @ to @ years postoperatively .,6
25520426,background,We sought to evaluate whether PrEP affects the development of HIV-specific immune response in humans .,2
24413721,methods,"At the end of the @th day , plasma and urine samples were taken and the concentrations of creatinine , urea nitrogen , sodium , potassium , and osmolarity were measured in both samples .",4
24278177,results,Over @ % of vaccinated volunteers did not develop cross-neutralizing antibody responses ( Nt < @ ) against a C@ strain .,11
24507377,background,"Existing treatments for postherpetic neuralgia , and for neuropathic pain in general , are limited by modest efficacy and unfavourable side-effects .",0
24968210,methods,Physical activity was the primary outcome .,3
25509255,results,"Compared with the control group after treatment , serum levels of IL-@ , TNF - , MDA , the Mayo score and endoscope grading all decreased ( P < @ , P < @ ) , the serum SOD level increased ( P < @ ) in the treatment group after treatment .",13
24617494,methods,"One thousand ninety-three children aged @-@ years were recruited through primary and secondary care to attend health screening , including assessment of parenting practices and motivation ( questionnaire ) .",1
24843313,conclusions,Oxycodone showed comparable effects for pain relief compared to fentanyl in spite of less cumulative PCA dose .,8
25895054,objective,Electrocorticographic ( ECoG ) recordings from patients with medically intractable partial-onset seizures treated with a responsive neurostimulator system ( the RNS System ) that detects and stores physician-specified ECoG events provide a new data resource .,0
24398143,methods,"A total of @ patients will be enrolled and randomly assigned into @ groups of @ with either BVS , EES or BES implantation .",7
24555751,results,"All therapies promoted similar improvements in clinical parameters throughout the study ( P < @ ) , except that BOP was not reduced in the PS protocol ( P > @ ) .",4
26046967,methods,"Fifty-six recreational athletes ( @ men , @ women ) participated in the study .",4
24531027,objective,To describe the incidence and outcomes of reoperations for glaucoma in the Tube Versus Trabeculectomy ( TVT ) Study .,0
25069344,methods,"The experimental group received extraoral ABS , and the control group received traditional intraoral ABS .",3
25179871,results,"Participants ( n = @ ) were @ % female , @ % Hispanic and @ % black .",2
25348858,conclusions,IATH did not affect biological markers of inflammation or brain damage or clinical outcome .,11
25008853,results,Neither vitamin E nor vitamin C supplementation had effects on other site-specific cancers overall .,9
